order_id,user_id,order_date,city_tier,pincode,order_value_inr,cart_value,discount_amount,shipping_fee,item_category,payment_method,time_of_day,device_os,app_version,seller_type,warehouse_zone,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,is_first_order,new_vs_returning_user,rto_status
ORD1329057,U175615,2024-12-06 23:28:22,Tier 3,523682,1740,2040,300,0,Footwear,CoD,Late_Night,iOS,7.0.0,Flagship_1P,West,22.4,2,130,1,0,0.0,1560,1,0,True,New,True
ORD1013136,U178415,2024-12-07 01:08:51,Tier 2,520189,430,470,40,40,Toys,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,North,5.9,1,15,1,0,0.0,870,0,0,True,New,False
ORD1410126,U151291,2024-12-07 01:14:05,Tier 2,831126,1090,1160,70,0,Fashion,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,South,9.5,1,253,4,1,0.25,1980,2,1,False,Returning,False
ORD1076979,U198412,2024-12-07 06:43:20,Tier 1,387397,380,470,90,40,Books,Prepaid,Morning,Android,6.2.0,Marketplace_3P,North,10.1,1,1131,14,8,0.571,19490,8,7,False,Returning,False
ORD1110551,U199449,2024-12-07 06:44:12,Tier 2,391440,160,180,20,60,Books,CoD,Morning,Android,6.2.0,Marketplace_3P,Central,4.7,1,303,8,3,0.375,13420,7,3,False,Returning,False
ORD1044965,U183397,2024-12-07 10:49:57,Tier 1,592000,2580,2620,40,0,Fashion,Prepaid,Morning,Android,7.0.0,Marketplace_3P,Central,4.8,1,479,4,0,0.0,9760,2,0,False,Returning,False
ORD1205642,U123022,2024-12-07 11:30:58,Tier 2,695300,500,520,20,0,Books,Prepaid,Morning,Android,7.0.0,Flagship_1P,West,11.9,1,1496,17,4,0.235,7760,9,4,False,Returning,False
ORD1330593,U161425,2024-12-07 12:14:25,Tier 3,552647,1920,2470,550,0,Footwear,CoD,Afternoon,Android,6.2.0,Marketplace_3P,South,11.8,1,379,5,0,0.0,11130,3,0,False,Returning,False
ORD1172261,U129862,2024-12-07 13:26:33,Tier 3,488828,1680,1910,230,0,Home & Kitchen,CoD,Afternoon,iOS,6.2.0,Marketplace_3P,East,13.3,1,299,7,1,0.143,18720,3,1,False,Returning,False
ORD1018485,U209683,2024-12-07 13:31:54,Tier 3,800469,1040,1050,10,0,Grocery,CoD,Afternoon,Android,6.5.2,Local_SmallSeller,East,23.4,1,342,5,0,0.0,9950,1,0,False,Returning,False
ORD1112654,U106190,2024-12-07 13:48:16,Tier 3,259217,4170,4680,510,0,Electronics,Prepaid,Afternoon,Android,6.4.0,Marketplace_3P,South,56.7,2,1352,16,3,0.188,5360,6,3,False,Returning,False
ORD1339822,U193517,2024-12-07 13:52:11,Tier 2,441877,2700,3460,760,0,Home & Kitchen,CoD,Afternoon,iOS,6.2.0,Marketplace_3P,North,34.3,1,677,7,0,0.0,19720,6,0,False,Returning,True
ORD1228862,U113252,2024-12-07 21:32:05,Tier 3,571756,2220,2930,710,0,Fashion,CoD,Evening,Android,6.5.2,Local_SmallSeller,East,26.8,1,963,10,2,0.2,26180,6,2,False,Returning,True
ORD1382501,U145450,2024-12-07 22:49:36,Tier 1,798235,3610,4340,730,0,Electronics,Prepaid,Late_Night,iOS,6.3.1,Marketplace_3P,North,13.8,1,798,10,1,0.1,7390,7,1,False,Returning,False
ORD1425438,U166468,2024-12-08 04:11:13,Tier 1,432987,740,910,170,0,Beauty,Prepaid,Late_Night,Android,6.5.2,Marketplace_3P,West,2.4,3,416,6,3,0.5,610,2,1,False,Returning,False
ORD1089028,U181695,2024-12-08 06:07:48,Tier 3,433644,5560,7000,1440,0,Footwear,Prepaid,Morning,Android,6.3.1,Marketplace_3P,West,57.1,1,828,10,3,0.3,7070,4,2,False,Returning,False
ORD1062598,U129224,2024-12-08 06:16:18,Tier 2,538614,510,570,60,0,Fashion,CoD,Morning,Android,7.0.0,Flagship_1P,South,13.9,1,514,10,4,0.4,13870,8,4,False,Returning,True
ORD1434901,U209960,2024-12-08 09:28:37,Tier 1,680459,1190,1460,270,0,Fashion,Prepaid,Morning,Android,6.2.0,Marketplace_3P,Central,16.1,2,205,4,0,0.0,2210,2,0,False,Returning,False
ORD1316625,U123538,2024-12-08 10:31:35,Tier 1,829601,1990,2310,320,0,Home & Kitchen,Prepaid,Morning,Android,6.2.0,Marketplace_3P,South,5.7,1,334,7,2,0.286,10220,3,2,False,Returning,False
ORD1244627,U192264,2024-12-08 11:57:45,Tier 1,407120,1350,1550,200,0,Fashion,Prepaid,Morning,Android,6.3.1,Flagship_1P,East,12.9,1,1054,11,1,0.091,12300,9,1,False,Returning,True
ORD1276682,U203016,2024-12-08 12:48:20,Tier 1,737643,1530,1560,30,0,Footwear,CoD,Afternoon,Android,6.2.0,Marketplace_3P,South,1.3,2,450,4,3,0.75,1250,1,1,False,Returning,False
ORD1142591,U117200,2024-12-08 12:56:33,Tier 2,180116,570,630,60,0,Beauty,CoD,Afternoon,Android,6.2.0,Local_SmallSeller,East,10.5,2,804,12,0,0.0,31400,10,0,False,Returning,False
ORD1091411,U102874,2024-12-08 14:56:17,Tier 2,759343,240,300,60,40,Books,Prepaid,Afternoon,iOS,6.4.0,Marketplace_3P,Central,12.9,1,575,5,0,0.0,2670,3,0,False,Returning,False
ORD1173307,U164420,2024-12-08 15:16:14,Tier 3,242784,8240,9530,1290,0,Electronics,Prepaid,Afternoon,iOS,6.3.1,Marketplace_3P,North,7.7,1,1446,16,3,0.188,23710,4,3,False,Returning,False
ORD1175667,U122564,2024-12-08 18:26:25,Tier 2,551259,1150,1200,50,0,Grocery,CoD,Evening,iOS,6.2.0,Marketplace_3P,East,26.9,1,753,6,2,0.333,5310,2,1,False,Returning,True
ORD1015213,U157909,2024-12-08 20:48:25,Tier 1,606213,1560,1840,280,0,Beauty,Prepaid,Evening,Android,6.2.0,Local_SmallSeller,West,17.4,1,624,9,2,0.222,11660,7,2,False,Returning,False
ORD1465958,U201226,2024-12-08 22:45:51,Tier 3,399503,1130,1260,130,0,Grocery,CoD,Late_Night,Android,6.2.0,Marketplace_3P,Central,28.3,1,400,7,5,0.714,10420,6,5,False,Returning,False
ORD1158577,U114123,2024-12-08 23:53:21,Tier 3,451614,820,1090,270,0,Footwear,CoD,Late_Night,Android,6.2.0,Flagship_1P,East,25.7,1,105,4,2,0.5,7280,1,1,False,Returning,True
ORD1126044,U181232,2024-12-09 03:41:30,Tier 3,634175,42560,56480,13920,0,Mobiles,CoD,Late_Night,Android,6.2.0,Marketplace_3P,East,64.8,1,1277,17,1,0.059,18030,11,1,False,Returning,True
ORD1204443,U186771,2024-12-09 04:24:06,Tier 1,702421,950,1170,220,0,Beauty,Prepaid,Late_Night,Android,6.4.0,Marketplace_3P,North,1.5,1,1370,12,4,0.333,16920,5,3,False,Returning,False
ORD1132762,U215315,2024-12-09 08:38:31,Tier 1,519366,820,1000,180,0,Grocery,Prepaid,Morning,Android,6.2.0,Local_SmallSeller,South,7.0,1,1058,14,2,0.143,97860,6,2,False,Returning,False
ORD1376911,U132103,2024-12-09 09:33:11,Tier 2,713680,2000,2310,310,0,Fashion,CoD,Morning,iOS,7.0.0,Flagship_1P,Central,3.0,1,978,9,3,0.333,23330,4,2,False,Returning,False
ORD1072111,U128209,2024-12-09 12:10:40,Tier 1,113592,2530,3150,620,0,Footwear,Prepaid,Afternoon,Android,6.3.1,Local_SmallSeller,West,2.7,1,255,6,0,0.0,16400,4,0,False,Returning,False
ORD1122551,U167507,2024-12-09 16:03:22,Tier 2,397563,13620,17220,3600,0,Mobiles,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,South,0.5,1,1438,22,4,0.182,21720,16,4,False,Returning,False
ORD1099405,U182000,2024-12-09 16:33:37,Tier 1,706277,1240,1630,390,0,Fashion,Prepaid,Afternoon,Android,6.3.1,Marketplace_3P,Central,14.5,1,1203,9,0,0.0,15420,3,0,False,Returning,False
ORD1335862,U174474,2024-12-09 18:45:57,Tier 3,121223,1530,1810,280,0,Home & Kitchen,CoD,Evening,Android,6.5.2,Marketplace_3P,East,10.6,1,34,2,0,0.0,5380,1,0,False,Returning,False
ORD1015117,U206668,2024-12-09 20:27:31,Tier 1,735452,4930,5170,240,0,Mobiles,CoD,Evening,iOS,6.5.2,Local_SmallSeller,North,12.6,1,89,1,0,0.0,2080,1,0,True,New,False
ORD1170261,U218372,2024-12-09 21:19:17,Tier 1,165106,910,1060,150,0,Home & Kitchen,CoD,Evening,iOS,6.4.0,Flagship_1P,South,1.9,1,166,6,0,0.0,7620,3,0,False,Returning,False
ORD1277449,U174745,2024-12-09 22:47:20,Tier 1,295857,8440,10450,2010,0,Mobiles,CoD,Late_Night,Android,6.5.2,Flagship_1P,Central,2.0,1,792,7,0,0.0,5630,3,0,False,Returning,False
ORD1455338,U187378,2024-12-10 00:02:16,Tier 2,231025,6420,8420,2000,0,Electronics,CoD,Late_Night,Android,6.4.0,Local_SmallSeller,East,11.6,1,552,11,1,0.091,14830,3,1,False,Returning,False
ORD1155455,U151790,2024-12-10 02:16:52,Tier 2,172188,3100,3710,610,0,Fashion,Prepaid,Late_Night,Android,7.0.0,Local_SmallSeller,East,13.8,3,1453,13,2,0.154,14790,7,2,False,Returning,False
ORD1422439,U171747,2024-12-10 08:10:33,Tier 3,618960,970,1210,240,0,Home & Kitchen,Prepaid,Morning,iOS,6.5.2,Flagship_1P,Central,33.3,1,389,4,0,0.0,2610,4,0,False,Returning,False
ORD1110301,U192941,2024-12-10 11:01:00,Tier 3,466422,3610,4540,930,0,Footwear,CoD,Morning,Android,7.0.0,Flagship_1P,East,29.0,1,1141,17,6,0.353,15760,15,6,False,Returning,False
ORD1442364,U170501,2024-12-10 15:12:41,Tier 1,555799,200,270,70,40,Books,Prepaid,Afternoon,iOS,6.2.0,Flagship_1P,Central,5.1,1,1335,15,2,0.133,11940,12,2,False,Returning,True
ORD1278798,U198694,2024-12-10 15:19:50,Tier 3,418936,330,330,0,0,Beauty,CoD,Afternoon,Android,7.0.0,Flagship_1P,North,14.0,1,728,9,2,0.222,11410,3,2,False,Returning,False
ORD1095585,U169193,2024-12-10 15:22:46,Tier 2,700365,1390,1620,230,0,Footwear,CoD,Afternoon,Android,6.2.0,Marketplace_3P,Central,7.8,1,796,13,5,0.385,24080,11,5,False,Returning,False
ORD1474955,U123175,2024-12-10 15:32:59,Tier 2,472921,3300,4280,980,0,Home & Kitchen,Prepaid,Afternoon,Android,6.3.1,Local_SmallSeller,South,16.4,1,1477,13,0,0.0,20670,8,0,False,Returning,False
ORD1241036,U134589,2024-12-10 16:45:02,Tier 2,480593,14410,15640,1230,0,Appliances,Prepaid,Afternoon,Android,6.4.0,Local_SmallSeller,East,11.2,1,310,6,0,0.0,5140,3,0,False,Returning,False
ORD1105094,U218756,2024-12-10 16:59:05,Tier 2,237037,3120,3670,550,0,Fashion,CoD,Afternoon,iOS,7.0.0,Marketplace_3P,South,10.7,2,293,3,0,0.0,1530,2,0,False,Returning,False
ORD1438376,U193871,2024-12-10 17:03:52,Tier 2,118002,590,750,160,0,Grocery,Prepaid,Evening,Android,6.2.0,Marketplace_3P,South,22.8,2,1323,15,1,0.067,43960,7,1,False,Returning,False
ORD1104154,U131824,2024-12-10 18:02:46,Tier 1,707689,680,880,200,0,Beauty,Prepaid,Evening,Android,7.0.0,Flagship_1P,Central,15.2,1,402,6,2,0.333,9460,2,1,False,Returning,False
ORD1250594,U130119,2024-12-10 19:34:48,Tier 2,828789,2000,2260,260,0,Fashion,CoD,Evening,Android,7.0.0,Marketplace_3P,South,13.2,1,493,10,0,0.0,9270,3,0,False,Returning,False
ORD1258159,U155911,2024-12-10 20:37:33,Tier 3,807902,9300,9970,670,0,Appliances,CoD,Evening,Android,6.3.1,Local_SmallSeller,South,13.0,1,426,2,0,0.0,2200,1,0,False,Returning,False
ORD1312030,U151555,2024-12-10 21:11:57,Tier 3,476483,24000,29820,5820,0,Mobiles,Prepaid,Evening,Android,7.0.0,Local_SmallSeller,South,17.1,1,659,11,4,0.364,22890,8,4,False,Returning,False
ORD1480867,U190873,2024-12-10 21:27:19,Tier 2,176363,2050,2080,30,0,Home & Kitchen,CoD,Evening,Android,6.4.0,Marketplace_3P,East,28.4,1,1027,13,0,0.0,24640,11,0,False,Returning,False
ORD1192629,U139004,2024-12-10 21:53:03,Tier 3,594265,2880,3010,130,0,Electronics,Prepaid,Evening,Android,6.3.1,Flagship_1P,North,26.0,1,874,9,2,0.222,16400,8,2,False,Returning,False
ORD1150850,U161300,2024-12-11 00:46:33,Tier 2,256253,1430,1660,230,0,Fashion,Prepaid,Late_Night,Android,6.2.0,Flagship_1P,North,2.4,3,858,11,5,0.455,10560,9,5,False,Returning,False
ORD1221540,U145924,2024-12-11 03:00:19,Tier 3,232068,18010,19700,1690,0,Mobiles,CoD,Late_Night,iOS,7.0.0,Marketplace_3P,North,13.2,1,608,8,4,0.5,2600,4,2,False,Returning,True
ORD1027604,U206342,2024-12-11 03:18:46,Tier 1,704720,4370,5820,1450,0,Home & Kitchen,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,West,6.1,1,164,2,1,0.5,1090,1,1,False,Returning,False
ORD1120350,U195814,2024-12-11 13:41:18,Tier 2,627367,1360,1420,60,0,Footwear,Prepaid,Afternoon,iOS,7.0.0,Marketplace_3P,North,32.0,1,866,13,4,0.308,19220,4,3,False,Returning,False
ORD1227994,U165798,2024-12-11 14:30:25,Tier 1,462650,2070,2550,480,0,Fashion,Prepaid,Afternoon,Android,7.0.0,Flagship_1P,West,29.3,1,221,3,0,0.0,3330,2,0,False,Returning,False
ORD1290474,U141087,2024-12-11 21:22:30,Tier 1,271293,3530,4280,750,0,Toys,Prepaid,Evening,Android,6.3.1,Flagship_1P,West,5.7,2,818,9,0,0.0,4480,6,0,False,Returning,False
ORD1406160,U130144,2024-12-11 22:43:26,Tier 1,844674,730,970,240,0,Grocery,CoD,Late_Night,iOS,6.3.1,Marketplace_3P,West,4.6,2,261,4,1,0.25,2790,2,1,False,Returning,True
ORD1212389,U103157,2024-12-12 01:11:26,Tier 2,803164,10470,12130,1660,0,Mobiles,CoD,Late_Night,Android,7.0.0,Marketplace_3P,West,9.7,1,1492,19,1,0.053,48510,11,1,False,Returning,True
ORD1466939,U194468,2024-12-12 01:42:53,Tier 3,561012,430,550,120,0,Beauty,CoD,Late_Night,Android,6.4.0,Flagship_1P,East,21.2,1,222,1,0,0.0,480,0,0,True,New,False
ORD1235200,U119980,2024-12-12 01:49:57,Tier 1,687083,1000,1170,170,0,Beauty,Prepaid,Late_Night,Android,6.2.0,Flagship_1P,Central,3.4,1,438,5,2,0.4,6210,4,2,False,Returning,False
ORD1461271,U120690,2024-12-12 01:54:33,Tier 2,294933,8840,11670,2830,0,Mobiles,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,Central,3.3,2,1257,15,2,0.133,36170,4,2,False,Returning,False
ORD1087980,U142861,2024-12-12 05:16:43,Tier 2,427348,2010,2420,410,0,Fashion,CoD,Morning,Android,6.3.1,Marketplace_3P,South,12.6,1,205,2,1,0.5,880,2,1,False,Returning,False
ORD1269248,U156738,2024-12-12 08:36:12,Tier 2,840281,1320,1750,430,0,Fashion,CoD,Morning,Android,6.4.0,Local_SmallSeller,East,36.5,1,271,3,1,0.333,5430,1,1,False,Returning,False
ORD1243605,U149090,2024-12-12 08:51:33,Tier 2,744950,22820,26350,3530,0,Appliances,CoD,Morning,Android,6.2.0,Flagship_1P,East,6.6,1,1025,12,10,0.833,12680,8,5,False,Returning,True
ORD1011672,U175912,2024-12-12 09:31:50,Tier 2,845381,670,870,200,0,Fashion,CoD,Morning,Android,6.2.0,Marketplace_3P,East,14.1,1,1273,21,5,0.238,7410,11,5,False,Returning,True
ORD1196456,U201786,2024-12-12 10:12:36,Tier 1,487791,560,730,170,0,Beauty,Prepaid,Morning,Android,6.4.0,Local_SmallSeller,Central,5.4,1,1010,10,0,0.0,10010,7,0,False,Returning,False
ORD1473562,U186479,2024-12-12 12:44:21,Tier 1,273846,4890,5840,950,0,Electronics,Prepaid,Afternoon,Android,7.0.0,Marketplace_3P,South,4.9,1,906,11,2,0.182,44580,5,2,False,Returning,False
ORD1006107,U171786,2024-12-12 14:47:59,Tier 1,695706,1730,1940,210,0,Home & Kitchen,CoD,Afternoon,Android,7.0.0,Flagship_1P,Central,6.4,1,612,5,4,0.8,6070,4,3,False,Returning,False
ORD1034385,U117839,2024-12-12 17:00:03,Tier 2,144687,15940,18350,2410,0,Mobiles,Prepaid,Evening,Android,6.4.0,Marketplace_3P,North,6.9,1,712,6,2,0.333,12110,2,1,False,Returning,True
ORD1463827,U114656,2024-12-12 17:07:51,Tier 3,828890,6780,6940,160,0,Mobiles,CoD,Evening,Android,6.3.1,Marketplace_3P,East,27.6,1,415,4,1,0.25,5280,2,1,False,Returning,False
ORD1412426,U161745,2024-12-12 19:10:26,Tier 1,623546,700,840,140,0,Books,Prepaid,Evening,Android,6.4.0,Local_SmallSeller,South,12.6,1,836,12,5,0.417,20130,2,2,False,Returning,False
ORD1002078,U133647,2024-12-12 21:25:26,Tier 3,400673,1110,1400,290,0,Beauty,Prepaid,Evening,Android,6.5.2,Flagship_1P,West,17.9,1,1391,12,3,0.25,6980,8,3,False,Returning,False
ORD1348377,U198986,2024-12-12 22:24:58,Tier 1,641948,1090,1240,150,0,Beauty,CoD,Late_Night,Android,6.3.1,Marketplace_3P,North,6.7,3,995,12,3,0.25,16760,10,3,False,Returning,False
ORD1268787,U192819,2024-12-12 22:28:36,Tier 1,177022,2340,2980,640,0,Electronics,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,South,9.2,3,509,7,0,0.0,8230,2,0,False,Returning,False
ORD1439424,U174389,2024-12-13 01:21:54,Tier 1,241452,5080,6680,1600,0,Home & Kitchen,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,Central,23.5,1,799,14,3,0.214,38710,8,3,False,Returning,False
ORD1240835,U154987,2024-12-13 06:36:38,Tier 1,707520,1080,1240,160,0,Toys,Prepaid,Morning,Android,6.2.0,Marketplace_3P,East,2.4,1,941,15,3,0.2,67360,11,3,False,Returning,False
ORD1068248,U172973,2024-12-13 07:42:41,Tier 1,448612,1470,1860,390,0,Fashion,CoD,Morning,Android,6.2.0,Marketplace_3P,North,10.4,1,135,2,1,0.5,1300,1,1,False,Returning,False
ORD1243637,U143639,2024-12-13 11:01:39,Tier 2,117661,970,1150,180,0,Fashion,Prepaid,Morning,Android,6.3.1,Marketplace_3P,North,5.5,1,207,1,1,1.0,230,0,0,True,New,False
ORD1044298,U111956,2024-12-13 13:06:19,Tier 3,510472,1450,1640,190,0,Home & Kitchen,CoD,Afternoon,Android,6.3.1,Marketplace_3P,East,39.6,1,241,4,0,0.0,5660,3,0,False,Returning,False
ORD1057625,U101805,2024-12-13 15:53:17,Tier 3,204939,6170,7030,860,0,Home & Kitchen,CoD,Afternoon,Android,6.2.0,Marketplace_3P,Central,31.8,1,68,1,0,0.0,6370,0,0,True,New,False
ORD1114218,U185255,2024-12-13 17:00:45,Tier 2,383417,460,530,70,60,Toys,Prepaid,Evening,Android,6.4.0,Marketplace_3P,East,5.1,1,406,10,2,0.2,31400,2,2,False,Returning,False
ORD1165906,U182817,2024-12-13 18:29:57,Tier 1,694635,1170,1480,310,0,Fashion,CoD,Evening,Android,6.3.1,Flagship_1P,East,3.0,1,668,8,3,0.375,14010,5,3,False,Returning,False
ORD1428706,U132591,2024-12-13 20:27:06,Tier 2,666683,1010,1250,240,0,Beauty,Prepaid,Evening,Android,6.5.2,Flagship_1P,North,32.6,1,1205,11,2,0.182,5930,4,2,False,Returning,False
ORD1476777,U178653,2024-12-13 23:47:17,Tier 2,612093,2220,2480,260,0,Footwear,CoD,Late_Night,Android,6.5.2,Marketplace_3P,North,10.9,1,41,1,0,0.0,2120,1,0,True,New,False
ORD1127627,U179431,2024-12-14 04:35:31,Tier 1,401208,5230,5990,760,0,Footwear,CoD,Late_Night,iOS,7.0.0,Marketplace_3P,West,7.3,1,362,4,0,0.0,7570,2,0,False,Returning,True
ORD1228758,U181372,2024-12-14 04:36:28,Tier 3,609499,5380,6540,1160,0,Mobiles,CoD,Late_Night,Android,6.2.0,Marketplace_3P,North,16.5,1,197,6,4,0.667,10360,5,4,False,Returning,False
ORD1279665,U148445,2024-12-14 10:34:06,Tier 1,267021,8180,8960,780,0,Appliances,Prepaid,Morning,Android,6.4.0,Local_SmallSeller,Central,13.4,1,1258,15,3,0.2,11200,9,3,False,Returning,False
ORD1108668,U163198,2024-12-14 15:06:08,Tier 3,194747,4390,5830,1440,0,Electronics,CoD,Afternoon,Android,6.4.0,Marketplace_3P,West,31.7,2,1445,14,3,0.214,34710,5,3,False,Returning,True
ORD1279619,U115432,2024-12-14 17:41:38,Tier 1,278159,6330,7310,980,0,Electronics,CoD,Evening,iOS,6.4.0,Marketplace_3P,North,11.9,3,810,10,4,0.4,23870,8,4,False,Returning,False
ORD1144141,U161752,2024-12-14 19:25:25,Tier 3,548297,2400,2900,500,0,Home & Kitchen,Prepaid,Evening,Android,6.4.0,Marketplace_3P,North,10.1,1,1135,18,4,0.222,12560,11,4,False,Returning,False
ORD1414080,U216281,2024-12-14 20:21:31,Tier 2,637783,44070,58670,14600,0,Mobiles,Prepaid,Evening,Android,6.3.1,Marketplace_3P,South,9.5,1,1297,16,0,0.0,45580,10,0,False,Returning,False
ORD1244055,U165459,2024-12-15 04:49:42,Tier 1,394777,2540,3110,570,0,Fashion,Prepaid,Late_Night,Android,6.5.2,Local_SmallSeller,Central,6.1,1,10,1,0,0.0,300,1,0,True,New,False
ORD1288942,U116054,2024-12-15 07:20:02,Tier 2,663687,2530,3200,670,0,Fashion,Prepaid,Morning,iOS,6.5.2,Local_SmallSeller,Central,28.7,1,1094,12,3,0.25,3770,4,2,False,Returning,True
ORD1239145,U136867,2024-12-15 10:56:00,Tier 2,537949,790,920,130,0,Toys,CoD,Morning,Android,6.2.0,Flagship_1P,North,8.5,2,1299,11,3,0.273,49060,6,3,False,Returning,False
ORD1485374,U104184,2024-12-15 11:41:25,Tier 2,771708,440,510,70,60,Toys,Prepaid,Morning,Android,6.4.0,Local_SmallSeller,Central,23.8,1,84,4,0,0.0,1420,3,0,False,Returning,False
ORD1215864,U202521,2024-12-15 12:40:03,Tier 1,381329,2040,2540,500,0,Fashion,Prepaid,Afternoon,Android,6.2.0,Local_SmallSeller,North,3.9,2,1164,10,1,0.1,6770,5,1,False,Returning,False
ORD1113222,U108104,2024-12-15 12:47:59,Tier 2,511144,21950,23750,1800,0,Mobiles,CoD,Afternoon,Android,6.4.0,Local_SmallSeller,North,7.6,1,821,9,7,0.778,29720,4,2,False,Returning,True
ORD1173879,U180242,2024-12-15 16:06:53,Tier 3,749587,5090,6330,1240,0,Electronics,CoD,Afternoon,Android,6.4.0,Marketplace_3P,West,67.7,1,64,1,0,0.0,4070,0,0,True,New,True
ORD1417732,U154895,2024-12-15 16:09:16,Tier 2,724650,450,490,40,60,Fashion,CoD,Afternoon,Android,6.3.1,Local_SmallSeller,East,10.4,1,601,11,3,0.273,17230,7,3,False,Returning,False
ORD1246287,U145503,2024-12-15 18:57:23,Tier 2,214416,1120,1240,120,0,Beauty,Prepaid,Evening,Android,6.2.0,Marketplace_3P,Central,6.3,1,1177,16,4,0.25,20980,4,3,False,Returning,False
ORD1274961,U185453,2024-12-15 19:15:10,Tier 1,829721,7520,9090,1570,0,Electronics,Prepaid,Evening,Android,6.3.1,Local_SmallSeller,South,0.5,2,615,12,0,0.0,9850,8,0,False,Returning,False
ORD1202097,U178285,2024-12-15 20:31:33,Tier 3,660849,680,680,0,0,Fashion,Prepaid,Evening,Android,6.4.0,Local_SmallSeller,East,31.2,1,1347,15,2,0.133,33130,7,2,False,Returning,False
ORD1421661,U187514,2024-12-15 21:33:50,Tier 1,786825,5410,7270,1860,0,Electronics,CoD,Evening,Android,6.5.2,Flagship_1P,East,18.4,1,1210,12,2,0.167,9120,3,2,False,Returning,False
ORD1447183,U182039,2024-12-15 22:11:58,Tier 2,255867,310,380,70,40,Books,CoD,Late_Night,Android,6.5.2,Marketplace_3P,Central,23.3,1,177,6,0,0.0,25540,5,0,False,Returning,False
ORD1409654,U183549,2024-12-15 22:25:07,Tier 3,532302,1840,2370,530,0,Home & Kitchen,CoD,Late_Night,Android,6.2.0,Local_SmallSeller,West,30.2,2,178,1,0,0.0,230,0,0,True,New,False
ORD1230801,U181198,2024-12-15 22:50:10,Tier 1,749260,1000,1280,280,0,Fashion,Prepaid,Late_Night,iOS,6.3.1,Marketplace_3P,Central,10.8,1,1455,24,2,0.083,45260,10,2,False,Returning,False
ORD1231432,U198678,2024-12-15 23:53:06,Tier 2,601278,6500,7400,900,0,Appliances,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,West,10.4,1,416,6,0,0.0,12130,4,0,False,Returning,False
ORD1155801,U198042,2024-12-16 00:03:17,Tier 3,394896,5750,7120,1370,0,Electronics,CoD,Late_Night,Android,6.5.2,Marketplace_3P,South,14.7,1,1010,16,2,0.125,24050,11,2,False,Returning,True
ORD1153995,U119984,2024-12-16 02:15:34,Tier 3,412965,2550,2960,410,0,Beauty,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,Central,42.4,1,554,5,1,0.2,1330,3,1,False,Returning,True
ORD1168383,U143598,2024-12-16 04:54:58,Tier 1,785243,1940,2610,670,0,Footwear,Prepaid,Late_Night,Android,6.5.2,Local_SmallSeller,East,7.2,1,485,12,0,0.0,27730,8,0,False,Returning,False
ORD1204272,U134864,2024-12-16 05:09:32,Tier 3,828046,2100,2530,430,0,Fashion,CoD,Morning,iOS,7.0.0,Marketplace_3P,South,34.8,1,269,2,1,0.5,1720,1,1,False,Returning,False
ORD1343782,U134815,2024-12-16 05:28:23,Tier 1,503720,5290,5820,530,0,Electronics,CoD,Morning,Android,6.2.0,Flagship_1P,East,13.5,2,976,14,1,0.071,23110,5,1,False,Returning,False
ORD1376372,U159786,2024-12-16 07:09:42,Tier 3,370928,2010,2200,190,0,Home & Kitchen,Prepaid,Morning,Android,7.0.0,Marketplace_3P,West,63.3,1,1117,13,2,0.154,14930,9,2,False,Returning,False
ORD1453194,U128715,2024-12-16 07:28:25,Tier 2,480535,10300,11430,1130,0,Mobiles,CoD,Morning,Android,7.0.0,Marketplace_3P,West,3.8,2,177,2,0,0.0,3300,1,0,False,Returning,False
ORD1493900,U170413,2024-12-16 08:42:05,Tier 2,607043,2020,2670,650,0,Toys,Prepaid,Morning,Android,6.5.2,Flagship_1P,West,1.8,1,824,8,0,0.0,37710,5,0,False,Returning,False
ORD1176650,U186465,2024-12-16 12:20:11,Tier 2,410362,1440,1840,400,0,Fashion,CoD,Afternoon,Android,6.3.1,Flagship_1P,East,6.9,1,510,14,5,0.357,40970,7,5,False,Returning,False
ORD1393159,U147467,2024-12-16 15:42:30,Tier 2,385886,2400,2920,520,0,Fashion,CoD,Afternoon,Android,6.5.2,Flagship_1P,South,17.0,2,1422,11,3,0.273,17630,7,3,False,Returning,False
ORD1465186,U174499,2024-12-16 16:04:43,Tier 2,671334,2270,2830,560,0,Footwear,CoD,Afternoon,Android,7.0.0,Flagship_1P,North,1.9,1,525,9,1,0.111,14480,8,1,False,Returning,False
ORD1421535,U189856,2024-12-16 16:28:58,Tier 1,579273,1360,1490,130,0,Beauty,CoD,Afternoon,Android,6.4.0,Marketplace_3P,West,19.0,1,612,11,2,0.182,41810,3,2,False,Returning,False
